종목코드,종목명,재무제표종류,유동자산_2023,유동자산_2022,유동부채_2023,유동부채_2022,부채총계_2023,부채총계_2022,자본총계_2023,자본총계_2022,매출액_2023,매출액_2022,영업이익_2023,영업이익_2022,당기순이익_2023,당기순이익_2022
005070,코스모신소재,CFS,297906869502.0,208828977849.0,245914089567.0,150762393213.0,290708593061.0,200117019634.0,254361528944.0,251204096947.0,190536729738.0,90674618517.0,6478612436.0,8345664884.0,3080666398.0,9121878466.0
005090,SGC에너지,CFS,1267446631052.0,1311038342017.0,1570860106165.0,1623193756518.0,2126802295747.0,2187874937878.0,853256763758.0,866487238616.0,741859775751.0,620448980780.0,30851961228.0,73952022214.0,14424372615.0,54245486047.0
005110,한창,CFS,72943177572.0,77404531331.0,76688388005.0,82062812987.0,84342931287.0,90132832628.0,21420248572.0,23348160604.0,15559879723.0,22816421665.0,-255745470.0,4044887145.0,-2104448205.0,2592193778.0
005180,빙그레,CFS,345126521443.0,315267835364.0,176822266488.0,152445670179.0,223353328237.0,193497612928.0,571475078116.0,575768974671.0,293508880359.0,255731392503.0,12742691746.0,1587508752.0,8699597547.0,1391015040.0
005250,녹십자홀딩스,CFS,1236770245659.0,1261978231373.0,1097081105048.0,1052354393520.0,1668439418499.0,1625017215651.0,1914336771997.0,1967043519272.0,438301676838.0,502372792276.0,-26979853761.0,49167967387.0,-38075296060.0,10820119590.0
005257,녹십자홀딩스2우,,,,,,,,,,,,,,,
005300,롯데칠성,CFS,1195936383519.0,1019994253786.0,1186201511315.0,1154623005968.0,2483675236537.0,2283769460026.0,1409562171159.0,1412166180284.0,679795102802.0,626260170093.0,59298841938.0,59712693183.0,30418017659.0,37156846394.0
005305,롯데칠성우,,,,,,,,,,,,,,,
005320,온타이드,CFS,110029955877.0,109587105436.0,52477981136.0,53328492035.0,66060292979.0,65952316049.0,115681058798.0,109055850176.0,62675090281.0,70290448051.0,2763892657.0,1857114280.0,2021017399.0,1239465989.0
005360,모나미,CFS,123452676215.0,119271179657.0,93933188055.0,91158525042.0,115129910055.0,111823225016.0,106541153895.0,106609398706.0,39717930886.0,37364529675.0,1762257442.0,2072481265.0,1416161333.0,1463305762.0
005380,현대차,CFS,101518423000000.0,96389273000000.0,76581418000000.0,74236472000000.0,170444042000000.0,164845917000000.0,93919532000000.0,90896545000000.0,37778693000000.0,30298568000000.0,3592699000000.0,1928930000000.0,1575249000000.0,955077000000.0
005385,현대차우,,,,,,,,,,,,,,,
005387,현대차2우B,,,,,,,,,,,,,,,
005389,현대차3우B,,,,,,,,,,,,,,,
005420,코스모화학,CFS,404088361303.0,299634118183.0,418694815905.0,301235755887.0,536966835685.0,409208860809.0,395380567945.0,398650035252.0,234192041903.0,149949045896.0,2302575398.0,12495238306.0,-3346232906.0,11564732899.0
005430,한국공항,CFS,184450369032.0,185028752660.0,49069468203.0,44213126942.0,95623381583.0,81818613944.0,336121421758.0,339276428817.0,112057221962.0,89557559481.0,-5215826918.0,-5795963612.0,-2915548875.0,-4094511695.0
005440,현대지에프홀딩스,CFS,777458270000.0,1058080200000.0,594087043000.0,752414076000.0,844487128000.0,989203509000.0,1688144529000.0,2195929864000.0,496040724000.0,479059789000.0,-5699845000.0,5067888000.0,110961072000.0,32780161000.0
005490,POSCO홀딩스,CFS,50314889764289.0,47649465547079.0,22890086807611.0,23188189987105.0,43400038279333.0,40149380046004.0,59503678798725.0,58257400589250.0,,,704702698874.0,2257649688861.0,840305332360.0,1906883561320.0
005500,삼진제약,CFS,151651311710.0,134268343120.0,102580525923.0,81652160600.0,149451460268.0,130692791177.0,272011202488.0,275864152918.0,70028926881.0,60802654341.0,5950920146.0,5093343519.0,8761843816.0,3628015578.0
005610,삼립,CFS,546927488826.0,539519447906.0,668012744056.0,649482563312.0,918380861569.0,906290707171.0,383904310972.0,389108878435.0,832090505033.0,724801994095.0,16633272796.0,13589072564.0,8528709570.0,7819813370.0
005680,삼영전자,CFS,390524508528.0,374314814747.0,29495586168.0,16409171235.0,30993869677.0,17579609175.0,523591241130.0,521757690647.0,50155665075.0,61350088561.0,4336396848.0,5466697557.0,6002748613.0,5997743343.0
005690,파미셀,CFS,63596002580.0,62363173419.0,28911635991.0,28546176077.0,33472034841.0,32982274160.0,80446469432.0,79711914880.0,13105550102.0,13731651035.0,315002527.0,3242090027.0,698952535.0,3197833956.0
005720,넥센,CFS,1677983608758.0,1637750257158.0,1454833767125.0,1568455337669.0,2743967460224.0,2595712644048.0,2149010832530.0,2131183569996.0,722096049157.0,625156023298.0,24015554089.0,-34852834819.0,-4719938730.0,-18667808771.0
005725,넥센우,,,,,,,,,,,,,,,
005740,크라운해태홀딩스,CFS,261245214635.0,271727927368.0,358211964843.0,405281944441.0,630648986730.0,635811691855.0,522274920340.0,517958395592.0,253803709327.0,242723884495.0,15537588273.0,8971138049.0,9671996815.0,31470181276.0
005745,크라운해태홀딩스우,,,,,,,,,,,,,,,
005750,대림바스,CFS,119781408090.0,122678282220.0,94389681061.0,89153824495.0,181229221671.0,179631812295.0,155501373684.0,157942225289.0,51733814080.0,59762146022.0,-467647933.0,1021262231.0,-1540132772.0,431368822.0
005800,신영와코루,CFS,171990365541.0,179619782007.0,44722309088.0,54155104445.0,54266428907.0,63083713569.0,364446309997.0,362720745342.0,46802932286.0,45000944131.0,1441297651.0,2862509477.0,2009180009.0,2765566227.0
005810,풍산홀딩스,CFS,212447126247.0,213323193085.0,107878754497.0,103482894554.0,183386386163.0,178221821848.0,982103704548.0,964559570378.0,104829948715.0,87537754564.0,23504841028.0,19252883907.0,24354334031.0,26006017800.0
005820,원림,CFS,82890898075.0,78165685356.0,21813098002.0,18918952101.0,28814816740.0,26002568470.0,145032009485.0,143929258015.0,21878168013.0,23263079219.0,2560861480.0,2195933732.0,2479630928.0,3653143666.0
005830,DB손해보험,,,,,,,,,,,,,,,
005850,에스엘,CFS,1894739106146.0,1773353010903.0,1139006833288.0,1092451714642.0,1274299773670.0,1225627791292.0,1778325474126.0,1706009149013.0,1210800346378.0,844768588622.0,104065395596.0,40986465554.0,94228557687.0,40532025379.0
005870,휴니드,CFS,230634369281.0,229090786204.0,157395573195.0,154763742732.0,162464751002.0,159788538743.0,142576617975.0,144336818728.0,19842896011.0,14047464262.0,-2795741317.0,-4243971642.0,-2267376064.0,-4094282084.0
005880,대한해운,CFS,554836596489.0,560963774495.0,788188307832.0,721681757213.0,2698232589565.0,2706138104863.0,1868378433056.0,1784122006765.0,354726189922.0,349827261293.0,59875388554.0,73577523919.0,40196249717.0,76865608922.0
005930,삼성전자,CFS,214442141000000.0,218470581000000.0,76057448000000.0,78344852000000.0,94292361000000.0,93674903000000.0,359799416000000.0,354749604000000.0,63745371000000.0,77781498000000.0,640178000000.0,14121409000000.0,1574600000000.0,11324628000000.0
005935,삼성전자우,,,,,,,,,,,,,,,
005940,NH투자증권,,,,,,,,,,,,,,,
005945,NH투자증권우,,,,,,,,,,,,,,,
005950,이수화학,CFS,596604852319.0,648004325426.0,756189728099.0,646244331679.0,972389629004.0,782591483389.0,280389311286.0,405485089749.0,544701532305.0,412898450598.0,-16318379781.0,10148198377.0,-7909493415.0,10970738076.0
005960,동부건설,CFS,1253162894916.0,1135812744275.0,874008772307.0,617523861899.0,1115046782063.0,998112147136.0,574137642394.0,583588347208.0,403231707421.0,281835683946.0,2977486724.0,16465723679.0,4899963267.0,39166397008.0
005965,동부건설우,,,,,,,,,,,,,,,
006040,동원산업,CFS,3327566814812.0,3395834362543.0,2613155127250.0,2682961819501.0,4093047119337.0,4152704107718.0,2963092080719.0,2908475429741.0,2264232208249.0,2073782853776.0,117253055597.0,143775831041.0,72464038233.0,78237291943.0
006060,화승인더,CFS,856447468572.0,874903842645.0,945976655713.0,943368596899.0,1123483784035.0,1119839945881.0,666599300516.0,659649543091.0,365940023551.0,438610993668.0,27852036.0,12154735297.0,-285655354.0,7695025614.0
006090,사조오양,CFS,132585076042.0,136578328509.0,121163517870.0,129264943322.0,128816217937.0,137261542247.0,210222906289.0,205946412848.0,87490579601.0,82564205146.0,6564764121.0,4953782802.0,5373550821.0,199471458.0
006110,삼아알미늄,CFS,239430318647.0,129950354050.0,115244930516.0,125330581063.0,157337916732.0,150214354677.0,254584542258.0,137938934911.0,71192718463.0,76306670745.0,1709576127.0,4328537422.0,714730339.0,3354368283.0
006120,SK디스커버리,CFS,6199677599614.0,5326431008340.0,3600705696572.0,3283276498952.0,6786767314178.0,5826776624464.0,6029839721033.0,5953321868034.0,2552458815859.0,2397554796732.0,177243843058.0,98069883158.0,119346635862.0,147648016028.0
006125,SK디스커버리우,,,,,,,,,,,,,,,
006200,한국전자홀딩스,CFS,216192867352.0,203217100953.0,113692575687.0,94444592137.0,144111616947.0,123768339272.0,338720681982.0,345331921976.0,71872411408.0,87854255824.0,-998249672.0,10221106714.0,655825313.0,11161032549.0
006220,제주은행,,,,,,,,,,,,,,,
006260,LS,CFS,11767815000000.0,11461292000000.0,8702856000000.0,8504993000000.0,11617799000000.0,11259315000000.0,5582592000000.0,5554663000000.0,,,,,,
006280,녹십자,CFS,1003923593851.0,980437888875.0,613582809929.0,540738447304.0,1029444818511.0,958895150180.0,1525857493105.0,1566641931089.0,349481781014.0,416942468269.0,-13587731070.0,41847906463.0,-22125241471.0,18029767886.0
006340,대원전선,CFS,195370403743.0,200914428407.0,135591307810.0,142834595591.0,146833680268.0,154359646720.0,93257410431.0,91598885754.0,124438894130.0,129927903525.0,1689699723.0,1722824329.0,1382287974.0,1421976993.0
006345,대원전선우,,,,,,,,,,,,,,,
006360,GS건설,CFS,10560170842780.0,9411595104509.0,8930435262226.0,8205470645448.0,12845929965051.0,11590413888307.0,5427562974755.0,5356202808591.0,3512681540297.0,2375894726449.0,158881043942.0,153261680462.0,163348255213.0,155405030462.0
006370,대구백화점,CFS,30560160998.0,23612147066.0,202029579772.0,189455589257.0,250466979888.0,238926889458.0,222777656093.0,231420373088.0,17942181890.0,19845830499.0,-2840079672.0,-3559005521.0,-6220250035.0,-5289093784.0
006380,카프로,CFS,66895036200.0,94426176556.0,147619245292.0,167024554287.0,256796789868.0,275602853303.0,11463753261.0,26602738377.0,48092854718.0,145907872296.0,-13963348574.0,-19940007195.0,-15138985116.0,-20623814289.0
006400,삼성SDI,CFS,10746785739030.0,9651702375329.0,9108724119001.0,8006938827488.0,14408160991166.0,13040023014999.0,17999192438141.0,17217502156128.0,5354844754963.0,4049426948561.0,375384853209.0,322298745961.0,464512200416.0,362655891813.0
006405,삼성SDI우,,,,,,,,,,,,,,,
006490,프리티,CFS,28905881597.0,28777159014.0,38576246351.0,37180120332.0,39638383265.0,38132316932.0,61570220353.0,63051467155.0,20465441288.0,17601504076.0,-372831017.0,320016970.0,-2096483228.0,103100412.0
006570,대림통상,CFS,90628396937.0,97249047327.0,75913273049.0,79560377493.0,88210958769.0,91462722734.0,77501168485.0,80329895891.0,35226962208.0,42237522906.0,-1381876349.0,1870396248.0,-1931347911.0,1171614595.0
006650,대한유화,CFS,518274976480.0,460924908665.0,313275863615.0,222554203689.0,412045023843.0,333880102156.0,1838101566106.0,1861952413767.0,529082897428.0,693749466570.0,-36139391346.0,-2229869636.0,-17563590518.0,2496140193.0
006660,삼성공조,CFS,205012676590.0,201631943530.0,38637245987.0,41011848299.0,47705967644.0,49783880589.0,262886306979.0,258870910592.0,34208751142.0,21304502220.0,2120316564.0,507537853.0,4338373712.0,3882228394.0
006740,블루산업개발,CFS,41159381393.0,54442061424.0,14159769046.0,17277788385.0,64080764898.0,67139875786.0,125732917657.0,136530503860.0,19121314626.0,28180186667.0,-731376469.0,2049944465.0,-197233323.0,1533983088.0
006800,미래에셋증권,,,,,,,,,,,,,,,
006805,미래에셋증권우,,,,,,,,,,,,,,,
00680K,미래에셋증권2우B,,,,,,,,,,,,,,,
006840,AK홀딩스,CFS,1688922638427.0,1578818308431.0,2463744606690.0,2366670547012.0,3783790264458.0,3721996781791.0,1333056207480.0,1282338179603.0,1102303401022.0,819839856194.0,99585173019.0,-46391573226.0,68436037776.0,-48038859624.0
006880,신송홀딩스,CFS,53660132624.0,33746274549.0,82854981917.0,56054142465.0,166955684908.0,146219644364.0,94901021314.0,96131077029.0,32643798287.0,50640056031.0,1209653368.0,2457391060.0,-80995408.0,1414517738.0
006890,태경케미컬,CFS,69538789070.0,66162897988.0,13330445799.0,11658373087.0,22589983151.0,20054166298.0,153910013176.0,147337732507.0,15799610332.0,14332124037.0,3421278544.0,2481088662.0,5190716685.0,4442826029.0
006980,우성,CFS,241435600927.0,255997620670.0,203501202108.0,213958999643.0,219111263444.0,228737289473.0,171970350431.0,173231983536.0,156315062800.0,130534227238.0,-407441738.0,-965700342.0,-1404615079.0,-1626770413.0
007070,GS리테일,CFS,1452377460879.0,1366113278315.0,2232877563014.0,2173617697970.0,5473234792115.0,5412417744683.0,4394220908475.0,4420005380162.0,2700244361762.0,2573610357646.0,46562220067.0,22236165520.0,17765120018.0,5184576068.0
007110,일신석재,CFS,47663313422.0,61470485884.0,36462850663.0,50872603656.0,46441571228.0,60940446850.0,56023086985.0,55227417237.0,41921061707.0,21678757724.0,1094981429.0,578918490.0,795669748.0,452408949.0
007120,미래아이앤지,CFS,16802819476.0,31591856532.0,5346287586.0,4710195322.0,28193342579.0,28061180087.0,77479935338.0,69431663112.0,5188096743.0,1977395526.0,1846460607.0,-137110916.0,8264158991.0,-654249578.0
007160,사조산업,CFS,354632963478.0,338171210782.0,432616970114.0,429303021755.0,540552466346.0,523375978943.0,647134595842.0,643235999248.0,130181864098.0,139016450481.0,1004452546.0,15278291131.0,6027950211.0,13995349803.0
007210,벽산,CFS,224601697384.0,249903036374.0,186591555526.0,206258902439.0,280116299192.0,299532316523.0,305834775897.0,302287717378.0,128015174654.0,119285794456.0,5172414866.0,5077966388.0,5350978905.0,2991169736.0
007280,한국특강,CFS,267365304504.0,241847071140.0,241565903675.0,217425096298.0,372941100858.0,348575828632.0,204447822987.0,201252575069.0,207437376357.0,208337413603.0,7484826539.0,7141829509.0,3200279578.0,4657057320.0
007310,오뚜기,CFS,1497569627104.0,1482195978641.0,1111897138238.0,1219292102728.0,1610337853848.0,1622240967893.0,1952413744325.0,1947519891175.0,856784487208.0,742448662465.0,65371208345.0,59033178922.0,37601664029.0,55462583211.0
007340,DN오토모티브,CFS,1750139994627.0,1775650459528.0,1381731268643.0,1358459213708.0,3344266824485.0,3460082191971.0,1214841591666.0,1131508559775.0,830111167008.0,626113983386.0,130807206642.0,55125581838.0,77438739677.0,28155321518.0
007460,에이프로젠,CFS,206926478855.0,211577633197.0,71948960289.0,89933338793.0,135762375440.0,138850905278.0,455794789128.0,461002376463.0,35954571406.0,7084633104.0,-17211081340.0,-27999724509.0,-17755285274.0,-32992166512.0
007540,샘표,CFS,186700556107.0,205815950899.0,83374859813.0,97359029055.0,124808676483.0,138655949073.0,325522396700.0,327263957987.0,91862220847.0,90080485529.0,3430380407.0,8252404476.0,3826195791.0,7005725423.0
007570,일양약품,CFS,146183461911.0,200727509088.0,172648792614.0,186859385509.0,190558824697.0,206331142487.0,254980343424.0,291854094170.0,80321570240.0,85695368538.0,4483910610.0,11101585716.0,3056344007.0,9710210311.0
007575,일양약품우,,,,,,,,,,,,,,,
007590,동방아그로,CFS,180346566647.0,161786671545.0,57154454063.0,53872484126.0,72886082652.0,65704820709.0,164051670585.0,150823208669.0,97388133846.0,78662587822.0,21458765942.0,16646033100.0,16329966266.0,12614227187.0
007610,선도전기,CFS,45168223480.0,51579796063.0,61356513704.0,64665133861.0,68500613304.0,71539960318.0,57957694499.0,60199397627.0,7931032007.0,14087396519.0,-3342446970.0,-4668807327.0,-4425627225.0,-3839337090.0
007660,이수페타시스,CFS,380494516916.0,373857465832.0,295060087550.0,286000684042.0,333442632114.0,323686082261.0,231959237123.0,222328078478.0,171976760694.0,140471680986.0,20167254892.0,18866104822.0,15727954615.0,14152224135.0
007690,국도화학,CFS,783480891293.0,746044369391.0,572971180851.0,494386760683.0,718798715430.0,640905700204.0,856715316962.0,858187958399.0,343603184510.0,416572714925.0,10459397726.0,35559644505.0,10590053839.0,32714955265.0
007700,F&F홀딩스,CFS,791909186990.0,705796956109.0,600331578413.0,582270616837.0,753039955867.0,706086461437.0,2947202106343.0,2889031983176.0,499796886449.0,438218951041.0,140971931499.0,126180367378.0,113295491321.0,87296069428.0
007810,코리아써키트,CFS,511601620569.0,558131417900.0,275419429593.0,298814701543.0,513562314584.0,541835924394.0,737892668959.0,751612622707.0,336695752023.0,410835044067.0,-14642016183.0,31170965540.0,-14793313719.0,25940093583.0
007815,코리아써우,,,,,,,,,,,,,,,
00781K,코리아써키트2우B,,,,,,,,,,,,,,,
007860,서연,CFS,1339254297165.0,1156476041727.0,1245151916538.0,1105073851122.0,1466708687977.0,1319636711049.0,1091612274620.0,1003906635884.0,896721712217.0,680019489242.0,69690538165.0,29542959210.0,64321404698.0,32116346266.0
007980,TP,CFS,406010420933.0,351971143041.0,419252224716.0,368426159787.0,576162279780.0,519858775950.0,202628910825.0,201367566907.0,213154800910.0,238644233297.0,8006940426.0,5192780934.0,349858987.0,-4307486588.0
008040,사조동아원,CFS,256410288486.0,230815046192.0,270783893120.0,245773663699.0,275921396194.0,250702675272.0,229259652612.0,230971048179.0,167162404188.0,116881361625.0,4391033258.0,5790015037.0,-628941448.0,960971787.0
008060,대덕,CFS,767658576353.0,803618533878.0,294938466520.0,319681860612.0,406598097384.0,419083389342.0,1473406474233.0,1484267679739.0,313462025758.0,410076400317.0,13106128709.0,42751438504.0,18757900670.0,38022639010.0
00806K,대덕1우,,,,,,,,,,,,,,,
008250,이건산업,CFS,131217790637.0,133882562867.0,131547623277.0,134406680961.0,237175620191.0,242273569536.0,203918964318.0,200553363778.0,72438680122.0,78636374788.0,3563696279.0,7493316683.0,964646860.0,5757180266.0
008260,NI스틸,CFS,147440104343.0,117828393920.0,196744111009.0,176853500421.0,229736950433.0,209249322708.0,201214185250.0,188195320194.0,110860066515.0,78215012187.0,,,15878876756.0,11225080933.0
008350,남선알미늄,CFS,158364892300.0,134740291615.0,70835595080.0,49056022687.0,117477416388.0,94558342251.0,310966740779.0,306636801620.0,71155484266.0,57033508592.0,2076200328.0,-2327307405.0,326957144.0,10037905827.0
008355,남선알미우,,,,,,,,,,,,,,,
008420,문배철강,CFS,65817475667.0,60235180840.0,40137298051.0,33283391174.0,46466469793.0,39013430441.0,173919795482.0,167893428008.0,49117942732.0,56231092968.0,1125911359.0,3523017698.0,7607045163.0,8171768471.0
008490,서흥,CFS,421816289281.0,399896261499.0,312228172363.0,281268559520.0,492469448806.0,456694418262.0,476412141173.0,469724117636.0,155285162371.0,163855650730.0,13205026692.0,17958428559.0,7287077344.0,14956554258.0
008600,윌비스,CFS,193808935568.0,191591300133.0,154977415712.0,147789291424.0,186545650211.0,172118972213.0,95271109157.0,98275749591.0,53546261126.0,70607121687.0,-3338629912.0,2260676703.0,-5716173014.0,528934402.0
008700,아남전자,CFS,145196992.0,163760061.0,110475170.0,130774309.0,116182398.0,136362680.0,77993631.0,77284993.0,66411180.0,79366437.0,1329854.0,4819051.0,749770.0,4147331.0
008730,율촌화학,CFS,226993489057.0,237341571056.0,139574346560.0,139456750168.0,318114101442.0,319324397285.0,326781848551.0,333811755335.0,118028599850.0,135590592269.0,-632729508.0,-3106712734.0,-771496738.0,-2652308387.0
008770,호텔신라,CFS,1606482286594.0,1478831130035.0,1078744154462.0,1305978509577.0,2455911084561.0,2398761037870.0,592433500195.0,539783949565.0,752139598763.0,1094396771692.0,34525080380.0,15140006808.0,,
008775,호텔신라우,,,,,,,,,,,,,,,
008870,금비,CFS,91551776211.0,96725499952.0,101560118758.0,90344985108.0,168730056918.0,173516666522.0,120774798202.0,122824440729.0,62185774805.0,61403378348.0,1521139294.0,-33805220.0,-821388324.0,-1219528640.0
008930,한미사이언스,CFS,253953912735.0,245348143574.0,354610879355.0,347726498635.0,393834667039.0,384942964397.0,744832267460.0,724747969785.0,291262980224.0,251955776353.0,31338502146.0,19645138889.0,26719152002.0,16971304527.0
008970,KBI동양철관,CFS,118582731882.0,100077879559.0,106865554245.0,85891476001.0,115403721447.0,94535470493.0,85181993879.0,87958590346.0,56811318723.0,57420601972.0,-1488635902.0,1142000795.0,-2944327619.0,524686106.0
009070,KCTC,CFS,186408770092.0,188422824354.0,205084101420.0,221386023288.0,364404749229.0,371680925896.0,266446304315.0,258397700947.0,206686728522.0,216234115340.0,11177723300.0,10910305909.0,8598383834.0,9092447081.0
009140,경인전자,CFS,55675602713.0,54518303281.0,4271368933.0,3117826571.0,5682971631.0,4422682389.0,65877968346.0,63962347912.0,6013185764.0,5829597779.0,385264562.0,183738068.0,1213765035.0,-70947037.0
009150,삼성전기,CFS,4822299779471.0,4888318770849.0,2573132701585.0,2525123479970.0,3243515712410.0,3303686219356.0,7756573443277.0,7693484679285.0,2021762829146.0,2616765576038.0,140057618237.0,410547735565.0,118078700753.0,321851873315.0
009155,삼성전기우,,,,,,,,,,,,,,,
009160,SIMPAC,CFS,602917225352.0,576766847975.0,371891584407.0,339349817467.0,398074547720.0,365415682268.0,595493498687.0,599682756591.0,122199765813.0,197012100101.0,10019020383.0,49760729972.0,6253983360.0,39315015202.0
009180,한솔로지스틱스,CFS,166712887210.0,178161791687.0,143891089602.0,156801199996.0,162505397043.0,171990567169.0,107886042039.0,102505681816.0,187069277238.0,268484557476.0,8019720689.0,11669440152.0,5339244944.0,8215464180.0
009190,대양금속,CFS,159625283183.0,148466664448.0,94220078274.0,106391762659.0,214345500814.0,226378022139.0,196005291612.0,174499068905.0,70981490065.0,68951947165.0,-2431888199.0,10188800396.0,-5221782416.0,9458549049.0
009200,무림페이퍼,CFS,999888698561.0,990488504312.0,1075695994944.0,1017158103808.0,1723372203251.0,1739726817209.0,689890506434.0,689406928779.0,344783396664.0,284355895590.0,21562747693.0,6744655286.0,4455616464.0,-2913806772.0
009240,한샘,CFS,389691501905.0,371956679283.0,440481859578.0,463658975053.0,654665232808.0,654251595301.0,469775973904.0,445427945270.0,469254590342.0,525954420636.0,-15736685959.0,10011115304.0,-14586125202.0,17525342029.0
009270,신원,CFS,375691667116.0,332378571171.0,262707059078.0,208318649701.0,338805672635.0,284616541652.0,224467391104.0,225508352071.0,195913878332.0,270717272464.0,8536164238.0,11722123734.0,5993576203.0,7769328853.0
009290,광동제약,CFS,635883756770.0,605746753111.0,368402705853.0,353566874753.0,399430808043.0,384977525142.0,559132750702.0,547046233720.0,356949686042.0,312247296733.0,15814888616.0,8961882559.0,14965279639.0,8423983038.0
009310,참엔지니어링,CFS,475498559204.0,490120687958.0,561871738410.0,596874064052.0,626328929613.0,653553594852.0,83361129040.0,86111993721.0,20094507509.0,8039534355.0,-3321873074.0,-3109979373.0,-2905228768.0,-4159152096.0
009320,아진전자부품,CFS,36200138550.0,34389415714.0,52314953639.0,54072412106.0,66751310494.0,65582625898.0,26462492463.0,25658604045.0,28316988760.0,26805324305.0,957609921.0,683815170.0,722854637.0,195297248.0
009410,태영건설,CFS,2329174870273.0,2251456331195.0,1471046944620.0,2213048292164.0,3684180229948.0,3582445702772.0,801461467415.0,740862563726.0,724247173542.0,582932988365.0,19344504161.0,28313112659.0,36849694281.0,21844288251.0
009415,태영건설우,,,,,,,,,,,,,,,
009420,한올바이오파마,CFS,106645389413.0,111788673247.0,28649917630.0,28534710402.0,43323113540.0,45194772072.0,165809404005.0,168256460626.0,28804436202.0,23987414152.0,-1738344582.0,-591911448.0,-1253558472.0,-82775896.0
009440,KC그린홀딩스,CFS,449035657401.0,397856970676.0,450147035850.0,430198031170.0,604057517527.0,534872842836.0,251226724363.0,257987835634.0,8121453071.0,9052367126.0,469542387.0,2247418782.0,-3383016540.0,-1146876142.0
009450,경동나비엔,CFS,569817615850.0,523037781853.0,397330781792.0,423564089051.0,517305274534.0,500314843682.0,541862685687.0,517704584690.0,289263978605.0,294132623532.0,38548592107.0,21293478686.0,30928248969.0,19092891270.0
009460,한창제지,CFS,107062407332.0,103712969664.0,101970454400.0,97228594589.0,187611703836.0,172631641520.0,98857356035.0,110430809643.0,62268652122.0,53427656825.0,-8238944279.0,3085305772.0,-10388698816.0,2547449772.0
009470,삼화전기,CFS,100998435399.0,86861007970.0,53030380335.0,40571460686.0,63894688557.0,50062914992.0,94200555529.0,89052354790.0,54347147136.0,64807285776.0,3435340858.0,3686302939.0,2077458434.0,2711128740.0
009540,HD한국조선해양,CFS,16219643520000.0,15775914217000.0,15595162787000.0,15033482523000.0,18180091079000.0,17571346490000.0,12265747735000.0,12312129810000.0,4842359485000.0,3907727921000.0,-19044257000.0,-396395832000.0,-151848971000.0,-293160045000.0
009580,무림P&P,CFS,634062201132.0,606630104461.0,605159401318.0,590302744262.0,950184672633.0,941368622014.0,659731010350.0,662689180761.0,200880724195.0,162205555518.0,14141765794.0,10400102402.0,5346582923.0,4589325163.0
009680,모토닉,CFS,378353330862.0,371947222503.0,39756010016.0,29573642756.0,43379341183.0,33436780037.0,427796194502.0,430657381135.0,61374522530.0,47986919800.0,3318203225.0,2676351724.0,5567925164.0,8417418222.0
009770,삼정펄프,CFS,144385844857.0,135234131351.0,22976425384.0,19018631757.0,23593334440.0,19657538379.0,215496877339.0,213006280261.0,46527927070.0,39202054821.0,2960565368.0,-263871021.0,4990568078.0,-3658218710.0
009810,플레이그램,CFS,164228474996.0,169102620939.0,96545995260.0,109789303274.0,107050935297.0,120092720408.0,194740785498.0,183550609564.0,52224574925.0,13152911669.0,432854236.0,-695520708.0,-3082788209.0,-2796195214.0
009830,한화솔루션,CFS,7736255366657.0,8573295434667.0,5917112177408.0,6808491430423.0,12769287394595.0,13934972874351.0,9360120067713.0,9896911559334.0,3100157644194.0,2848797408057.0,271439639603.0,146669460835.0,133407946090.0,103097587011.0
009835,한화솔루션우,,,,,,,,,,,,,,,
009900,명신산업,CFS,590272015954.0,562797781474.0,355421423567.0,375289532166.0,533407692934.0,545467699718.0,428024559321.0,383799554377.0,436684683460.0,318274155226.0,47737279813.0,21756441161.0,36601676758.0,15614060857.0
009970,영원무역홀딩스,CFS,3975486759357.0,3589462887266.0,1215911767728.0,937917047917.0,1836332788550.0,1503556312790.0,4245353594389.0,3986663398394.0,1011971069748.0,890201637799.0,212890020322.0,180879854201.0,186342956861.0,141152054377.0
010040,한국내화,CFS,139908435844.0,128344613909.0,76294600255.0,68407611103.0,128236428903.0,105655719304.0,237210795703.0,220343121783.0,102259285998.0,76755200220.0,1245975092.0,2742578827.0,593558872.0,1327778188.0
010060,OCI홀딩스,CFS,5367539369000.0,4110803927000.0,3174907939000.0,1577971429000.0,3957974427000.0,2734136888000.0,3063515879000.0,4011397366000.0,719559346000.0,557705642000.0,203389493000.0,112089548000.0,213206343000.0,134158615000.0
010100,한국무브넥스,CFS,484955043194.0,465324219954.0,477843837431.0,456203652874.0,519746688620.0,498148853006.0,310925367072.0,301245283297.0,366615936361.0,306081059387.0,9409577262.0,8405234408.0,9223915273.0,7467031000.0
010120,LS ELECTRIC,CFS,2556279909467.0,2341252236663.0,1589418793319.0,1390210307038.0,1975909260734.0,1773513972232.0,1580161075139.0,1549291005666.0,975786374772.0,729663878126.0,81763936687.0,40566280052.0,50492745755.0,33476399298.0
010130,고려아연,CFS,5529365847472.0,6071090869900.0,2087358208313.0,2319116608598.0,2658399007600.0,2866186242426.0,9062739185674.0,9231732116548.0,2527300329186.0,2661413405008.0,145757284544.0,284714347004.0,138352397386.0,147896833406.0
010140,삼성중공업,CFS,8604416559607.0,8411943463061.0,9456073160729.0,9216046809137.0,10931420361114.0,10919760587958.0,3720467846189.0,3571937396906.0,1605051963194.0,1483845987668.0,19557062137.0,-94908336386.0,9279545788.0,-103885752718.0
