종목코드,종목명,재무제표종류,유동자산_2025,유동자산_2024,유동부채_2025,유동부채_2024,부채총계_2025,부채총계_2024,자본총계_2025,자본총계_2024,매출액_2025,매출액_2024,영업이익_2025,영업이익_2024,당기순이익_2025,당기순이익_2024
000700,유수홀딩스,CFS,293289418261.0,290996966701.0,58212538795.0,59333022696.0,66810954101.0,67044758212.0,411167681163.0,411670667039.0,315263006560.0,325043198547.0,24372485233.0,20269860421.0,17547016441.0,21390103813.0
000720,현대건설,CFS,21295580000000.0,21100663000000.0,13977822000000.0,14663775000000.0,16946646000000.0,17335972000000.0,9914180000000.0,9669413000000.0,23002768000000.0,25423400000000.0,534236000000.0,512507000000.0,393152000000.0,394586000000.0
000725,현대건설우,,,,,,,,,,,,,,,
000760,이화산업,CFS,43291963954.0,42344858051.0,34268291441.0,33929612974.0,63285440622.0,62687904131.0,207218624170.0,207072687850.0,35457862482.0,37560844577.0,958795374.0,1657708398.0,310476919.0,904020801.0
000810,삼성화재,CFS,,,,,71805594313183.0,71667277794649.0,18730707401295.0,15602214746140.0,,,,,1785905340175.0,1868922881587.0
000815,삼성화재우,,,,,,,,,,,,,,,
000850,화천기공,CFS,183398923108.0,176995789691.0,61279900192.0,60808670588.0,90649738829.0,91541077262.0,338434174934.0,337268734423.0,170583965558.0,165145829438.0,5899256311.0,-649577853.0,10529250480.0,6121637342.0
000860,강남제비스코,CFS,327642195681.0,319967771943.0,221174531279.0,197301334490.0,268967323179.0,264762207818.0,706319161917.0,704976952838.0,450074304637.0,479950422009.0,11528963486.0,18481707785.0,5830950327.0,13762697434.0
000880,한화,CFS,102573182000000.0,83191377000000.0,75588272000000.0,58787318000000.0,237845642000000.0,212475211000000.0,46066450000000.0,39561774000000.0,53671444000000.0,37646352000000.0,3751610000000.0,1289771000000.0,1760220000000.0,4177000000.0
00088K,한화3우B,,,,,,,,,,,,,,,
000890,보해양조,CFS,60550425439.0,57184493101.0,48180877530.0,43173429441.0,54595807052.0,51788332179.0,88762871568.0,87043381312.0,67820424778.0,66510281606.0,3575552073.0,1975922925.0,2503964604.0,1237590139.0
000910,유니온,CFS,124378238023.0,122193394507.0,165854974761.0,157110551573.0,212484074557.0,203861422466.0,110288246595.0,101612342310.0,154176931296.0,164253958879.0,1966825495.0,-2946226461.0,9594490815.0,-21982424166.0
000950,전방,CFS,158305230294.0,153107927636.0,2129787682.0,26440887480.0,9170951024.0,33296379985.0,227617196548.0,198677621596.0,31402611598.0,40599553761.0,-5811708086.0,-5471864530.0,30304201051.0,8814383299.0
000970,한국주철관,CFS,240914535816.0,248241693218.0,53444936110.0,59564211370.0,68467032064.0,73720798815.0,360055527243.0,355985182032.0,302889776983.0,303627622028.0,11167191822.0,12295838263.0,12675995845.0,11919376985.0
000990,DB하이텍,CFS,1412148965179.0,1194370198832.0,488202076437.0,316866668877.0,682952933870.0,396162364261.0,2177146312532.0,2000688804317.0,1009436669283.0,847679022812.0,206923447050.0,155545463956.0,196633918744.0,178998022516.0
001020,페이퍼코리아,CFS,238420246429.0,237387840491.0,168126741122.0,138769477694.0,213428622075.0,206282900332.0,271594889461.0,283763281983.0,197838415477.0,218477436522.0,-5090323372.0,1766183534.0,-12244821985.0,443536510.0
001040,CJ,CFS,13924437593000.0,14105667795000.0,17771914390000.0,17256896957000.0,30664413650000.0,29750163868000.0,17467040192000.0,17730414070000.0,33147967582000.0,31963928136000.0,1815407691000.0,1905261684000.0,798025170000.0,152363931000.0
001045,CJ우,,,,,,,,,,,,,,,
00104K,CJ4우(전환),,,,,,,,,,,,,,,
001060,JW중외제약,CFS,331957257737.0,306413411729.0,220102403635.0,208615136614.0,257456247591.0,275111775158.0,354099927737.0,329486742125.0,576357200264.0,531524578998.0,79004204994.0,64426344553.0,46193360587.0,48445458679.0
001065,JW중외제약우,,,,,,,,,,,,,,,
001067,JW중외제약2우B,,,,,,,,,,,,,,,
001070,대한방직,CFS,85827336960.0,71711246842.0,50126977277.0,43014337076.0,66832339306.0,53060622616.0,131315869674.0,132337892416.0,117921774794.0,103379720436.0,-354798152.0,2068731527.0,-888929852.0,903687497.0
001080,만호제강,CFS,124018219742.0,120309266635.0,15497609924.0,23667868372.0,21069135867.0,25735878225.0,188374747296.0,179075206968.0,113397145565.0,119544976598.0,-11409952046.0,-33928748133.0,-3789414595.0,-29541288633.0
001120,LX인터내셔널,CFS,4781071708368.0,4576965059781.0,3089769989970.0,3397095815278.0,5831619159619.0,5611254021107.0,3458189048680.0,3319611595109.0,12386246947115.0,12409933904452.0,236705426250.0,394989751989.0,213858135341.0,331878834160.0
001130,대한제분,CFS,810334120283.0,798433553928.0,470582883604.0,476946307010.0,520253921398.0,523130128106.0,1091031185705.0,1037332248569.0,1024748131946.0,1010701449265.0,47257653780.0,55341028757.0,57627442985.0,45662801047.0
001200,유진투자증권,CFS,,,,,9141708499003.0,8595331993613.0,1121102259683.0,1051376155736.0,1121409978170.0,1136012581779.0,,,57789345767.0,43485445745.0
001210,금호전기,CFS,16748680057.0,19385525236.0,14615237438.0,20420748765.0,18259252719.0,24425699025.0,11738045006.0,8915865803.0,32757037425.0,40343585326.0,-1272170449.0,-3593963100.0,-1744940928.0,-5145865988.0
001230,동국홀딩스,CFS,995874034929.0,1035879772290.0,616133884029.0,618918584762.0,739611632345.0,729676090365.0,1858129672842.0,1779602185677.0,1443240689103.0,1477629147558.0,37846705699.0,56443606311.0,17159892662.0,44475758451.0
001250,GS글로벌,CFS,807725766000.0,896442498000.0,505808398000.0,636926816000.0,789981356000.0,872554135000.0,581974757000.0,567087325000.0,3041516655000.0,2975012115000.0,42203516000.0,62947776000.0,19679169000.0,47783244000.0
001260,남광토건,CFS,328894608248.0,337729671089.0,258793542840.0,282348102600.0,276257018117.0,297349706762.0,124612802199.0,119683863204.0,267362295133.0,379243656591.0,5425738187.0,7202770815.0,4928938995.0,6612068201.0
001270,부국증권,CFS,,,,,5527349774456.0,881102905317.0,819712315201.0,770265469916.0,664478447232.0,557112281835.0,,,46639664292.0,32418435087.0
001275,부국증권우,,,,,,,,,,,,,,,
001290,상상인증권,CFS,,,,,1735911337986.0,1049832859211.0,193118243678.0,181089697651.0,136464333635.0,262264637825.0,,,-4202269103.0,-32183081170.0
001340,PKC,CFS,103916369017.0,79549216386.0,274897508705.0,175955497556.0,382485992201.0,250865510826.0,218609452874.0,213430158021.0,200605969557.0,181760415735.0,8743764580.0,7246354484.0,5531011603.0,3011888225.0
001360,삼성제약,CFS,62016567539.0,47006028527.0,40263377475.0,18561708903.0,44041954795.0,22596614412.0,180093590391.0,105855344767.0,34257473447.0,33827114045.0,-12651288759.0,-11943174793.0,70649869419.0,3241398618.0
001380,SG글로벌,CFS,38045886607.0,39361219157.0,31251286055.0,28602095038.0,44004725450.0,50176243098.0,150934316905.0,149705433926.0,66458344943.0,69259293935.0,4039825820.0,3340269109.0,2508959124.0,3890949743.0
001390,KG케미칼,CFS,3655957119925.0,3465840270196.0,3422029559961.0,3563805566281.0,4655825572058.0,4386466503710.0,3899001373359.0,3774481745939.0,6765521942035.0,6690159942863.0,275640302694.0,242982547783.0,184415783049.0,156392934154.0
001420,태원물산,CFS,42813336098.0,48204252257.0,1089603146.0,5588451148.0,3903983556.0,8263798005.0,44182720353.0,45275972501.0,11699517276.0,8609805219.0,-654214279.0,-558605653.0,373369252.0,17143004137.0
001430,세아베스틸지주,CFS,1746866881752.0,1712680355639.0,959135665433.0,1137233323820.0,1950212143685.0,1795239994311.0,1942489591489.0,2031406869735.0,2790319878479.0,2806608940908.0,89555483902.0,109356183654.0,58052809050.0,74037276870.0
001440,대한전선,CFS,2007847113809.0,1775776358196.0,1103425650972.0,920138411138.0,1432662479116.0,1146613736888.0,1549087223565.0,1496112472158.0,2626786411898.0,2457310131578.0,85199583597.0,93367533725.0,47419348599.0,72569217958.0
001450,현대해상,CFS,,,,,45602241652544.0,43780411936254.0,5108494262032.0,4743378657629.0,,,,,1134341288208.0,933282518378.0
001460,BYC,CFS,140051091923.0,123654577939.0,104118169003.0,48270062613.0,176082036251.0,146993205799.0,555029321041.0,549407749514.0,113939120495.0,118007136400.0,15234764734.0,13137623235.0,11139115047.0,10223237104.0
001465,BYC우,,,,,,,,,,,,,,,
001470,삼부토건,CFS,136991608056.0,209360557938.0,270596119982.0,269202733551.0,296413278221.0,292664231363.0,-50328209626.0,7667270832.0,85678551176.0,268846019041.0,-44776463869.0,-67775472939.0,-60668190333.0,-83011393556.0
001500,현대차증권,CFS,,,,,11652414000000.0,10689901000000.0,1437535000000.0,1302095000000.0,,,,,52231000000.0,35808000000.0
001510,SK증권,CFS,,,,,6680232204046.0,5550018800036.0,600344478184.0,559276595602.0,,,,,34385504414.0,-52541580930.0
001515,SK증권우,,,,,,,,,,,,,,,
001520,동양,CFS,337578072182.0,390266904593.0,460129433694.0,545044064776.0,616604632960.0,610910330680.0,692593772417.0,705178026498.0,480544486444.0,576984872989.0,-15361044752.0,2355439977.0,-10748629811.0,-6936501651.0
001525,동양우,,,,,,,,,,,,,,,
001527,동양2우B,,,,,,,,,,,,,,,
001530,DI동일,CFS,319543361358.0,321145555378.0,402450718559.0,337713509938.0,499633434731.0,449411248598.0,526338370721.0,564332201147.0,463635578427.0,490466530100.0,1606866636.0,8586969398.0,-7014810087.0,7313207565.0
001550,조비,CFS,68681262916.0,70287874785.0,52465877529.0,54929390221.0,65978541884.0,67248089753.0,55735827344.0,52676679417.0,85653556017.0,90846582237.0,4531909940.0,5233003870.0,3059147927.0,2591769002.0
001560,제일연마,CFS,72104482933.0,69672914276.0,9248320867.0,14153635378.0,12900564404.0,16856515562.0,107268574682.0,99235580509.0,59015326782.0,60641135218.0,3336923842.0,5307093372.0,12749091690.0,4798269400.0
001570,금양,CFS,66880821076.0,104787666155.0,712067031722.0,707560253213.0,751315210858.0,762397544483.0,470295898463.0,494536343970.0,81065401848.0,116506395634.0,-38988696671.0,-39261834509.0,-55806277124.0,-160924480445.0
001620,케이비아이동국실업,CFS,404292595208.0,353715956276.0,484163368919.0,439454123604.0,585101877482.0,538883051385.0,242992543482.0,225927965754.0,592751608576.0,509529542198.0,4333525924.0,-9113793121.0,4582407645.0,3136422797.0
001630,종근당홀딩스,CFS,488370647919.0,438920169131.0,628243630050.0,502533923523.0,713667914906.0,646028179296.0,885498479441.0,849773425561.0,723022916451.0,730677782475.0,46529239941.0,28566587477.0,39241120528.0,33477544651.0
001680,대상,CFS,1791201079492.0,1806075853037.0,1204813536401.0,1173502913647.0,2044033825715.0,2062236472429.0,1458044772299.0,1447598637619.0,3351878908209.0,3210549469669.0,148973326294.0,143640465475.0,69005543162.0,81675197643.0
001685,대상우,,,,,,,,,,,,,,,
001720,신영증권,CFS,,,,,10766623304563.0,8546880622161.0,1996481013177.0,1832693975299.0,2065229127166.0,2072328227585.0,,,116858491255.0,82590071793.0
001740,SK네트웍스,CFS,2052662000000.0,2006679000000.0,2164250000000.0,1964539000000.0,3217451000000.0,3103820000000.0,2023217000000.0,2053309000000.0,5125623000000.0,5808398000000.0,81856000000.0,77255000000.0,39851000000.0,94388000000.0
001750,한양증권,CFS,,,,,4528971430840.0,1217180250407.0,565946953892.0,514157230371.0,652613785398.0,611217241655.0,,,48967192980.0,33472021658.0
001755,한양증권우,,,,,,,,,,,,,,,
001770,SHD,CFS,59361620911.0,58537414643.0,28755728911.0,26209905367.0,28921480554.0,28355010203.0,55087942360.0,53615737061.0,77267834800.0,80119599485.0,2271813901.0,-5033751812.0,1523928338.0,-215176911.0
001780,알루코,CFS,436110572833.0,461558929372.0,422229797076.0,498690419092.0,518017659690.0,562283552384.0,393869229842.0,391717017908.0,457650821916.0,481068125917.0,30125644382.0,35531282989.0,9885696616.0,18725070654.0
001790,대한제당,CFS,764246981000.0,643291931000.0,358414996000.0,373176321000.0,691537874000.0,674391517000.0,604990693000.0,559151508000.0,1027273808000.0,1020417180000.0,41598346000.0,35528339000.0,58347462000.0,21038948000.0
001795,대한제당우,,,,,,,,,,,,,,,
001800,오리온홀딩스,CFS,1813345913519.0,1735604960268.0,640136902113.0,707188930335.0,958474070835.0,1054452244274.0,4978738183837.0,4878744091875.0,2454096324463.0,2325915417219.0,338528790600.0,363949052488.0,244238644838.0,255695888549.0
001820,삼화콘덴서,CFS,212400400318.0,206064227174.0,52017820082.0,53903325361.0,58962180478.0,60837129024.0,274402992475.0,267277119143.0,223704757198.0,225066400961.0,13040027996.0,19641541810.0,10961074016.0,17637972603.0
001940,KISCO홀딩스,CFS,1146237252862.0,1238126290260.0,75732338316.0,96248723917.0,134234012978.0,149540197852.0,1493771142813.0,1560754995518.0,605998546894.0,777219984805.0,-41811839612.0,4497875680.0,-16140951293.0,33198716003.0
002020,코오롱,CFS,2202032577195.0,2272647721749.0,3414290423315.0,3005020321369.0,4720792262407.0,4634154109648.0,2463677322207.0,2346992488061.0,4353679299863.0,4398913397799.0,149316053304.0,20387847672.0,-97223362779.0,209344197418.0
002025,코오롱우,,,,,,,,,,,,,,,
002030,아세아,CFS,824536995000.0,869742108000.0,536525466000.0,916274124000.0,1265643978000.0,1304355185000.0,2059235554000.0,2029923970000.0,1395289819000.0,1491348314000.0,103292621000.0,152748318000.0,64350820000.0,102461854000.0
002070,비비안,CFS,182598561091.0,152370493925.0,156826550994.0,128689325288.0,168430165787.0,137091719096.0,132105608584.0,120308609129.0,193673678143.0,178672017108.0,1919564338.0,4417024934.0,-69792751.0,8439620326.0
002100,경농,CFS,336607116840.0,281270525135.0,228049699585.0,181636550864.0,250089403687.0,210427634017.0,302872828920.0,278591569698.0,296469881292.0,287743857748.0,43698833855.0,44418441139.0,33317092330.0,32860475359.0
002140,고려산업,CFS,125353726945.0,134528768016.0,143828374765.0,156602956296.0,165556018673.0,179413304608.0,116631868507.0,108440741213.0,224147884288.0,227916433409.0,11091284656.0,8462707569.0,8287136132.0,3110884326.0
002150,도화엔지니어링,CFS,300497061883.0,268534541204.0,345156006791.0,308354003444.0,473430770323.0,348775867462.0,247567617451.0,256405506072.0,505100917662.0,406263519476.0,16021375643.0,3184409725.0,5545814428.0,3856234047.0
002170,SYTS,CFS,322695724846.0,315459594451.0,9335278208.0,16056251355.0,19126344403.0,19985723720.0,444682974465.0,434145677117.0,134642748266.0,145022793014.0,13967554314.0,15449763155.0,15865872498.0,13597511932.0
002200,한국수출포장,CFS,146994220912.0,148488716494.0,42728431714.0,41181461679.0,59071930337.0,58039993133.0,288231816435.0,293163472999.0,222002711697.0,225594952793.0,-1411374323.0,3537724443.0,834518780.0,6440485934.0
002210,동성제약,CFS,58467235440.0,68152105319.0,87100931884.0,77032522832.0,105263515776.0,96734438882.0,40661169034.0,55178210272.0,68108551836.0,65887921066.0,-3000261325.0,-2584126861.0,-19982513815.0,-2684740998.0
002220,한일철강,CFS,109120871917.0,102427180661.0,141760883460.0,130607402678.0,177662875280.0,172002310190.0,167589585482.0,168449736071.0,150709171959.0,149523845822.0,3153098434.0,650075537.0,788355072.0,-4316757044.0
002240,고려제강,CFS,1168665809136.0,1170233577266.0,474990867040.0,469146355930.0,686561594777.0,681869875402.0,1944044792959.0,1927107971605.0,1359740267285.0,1308356064899.0,39852372419.0,19944238283.0,32621232204.0,16143174412.0
002310,아세아제지,CFS,379098084374.0,390047677635.0,161578784573.0,150651829167.0,201310662305.0,190547901751.0,846246866314.0,835936616430.0,641742562193.0,671557841173.0,28026110491.0,30970579466.0,26214334190.0,29607111738.0
002320,한진,CFS,782546480254.0,690928628597.0,948852009053.0,1051487341131.0,2810559828643.0,2665596451720.0,1522922724019.0,1523909993995.0,2269218054380.0,2202944780584.0,95137344508.0,100190036434.0,9490288687.0,18064341792.0
002350,넥센타이어,CFS,2141553225212.0,1875057158477.0,1616254564693.0,1454287824352.0,2948336743956.0,2702865100532.0,1993401125907.0,1871609370421.0,2356551357646.0,2150345715770.0,129834780274.0,156675325335.0,113968701654.0,78937482530.0
002355,넥센타이어1우B,,,,,,,,,,,,,,,
002360,SH에너지화학,CFS,64375715016.0,71908117461.0,13087315704.0,13659611589.0,31718736547.0,30420665142.0,72387773602.0,79955248236.0,73488520101.0,94669270175.0,-8962761319.0,-7278019330.0,-7192960288.0,-5314058155.0
002380,KCC,CFS,4018869302400.0,3994488398577.0,4085188052756.0,3230859313899.0,8761128742872.0,8140304571558.0,7450746399515.0,5265962627794.0,4927401754396.0,5001307129947.0,361088088215.0,372796512134.0,1263659266611.0,377711001453.0
002390,한독,CFS,345497371656.0,327554127847.0,445231589304.0,340995943212.0,536538268053.0,499494735812.0,267880615987.0,289060270969.0,395083420490.0,386073383208.0,-1252401579.0,3444463692.0,-10183662267.0,-19223044756.0
002410,범양건영,CFS,85331857915.0,85310733695.0,160253933974.0,152013805762.0,175845582068.0,168333689461.0,-16857323183.0,18850797039.0,65662597287.0,84986894131.0,-26855266407.0,-21203029051.0,-34858263900.0,-23738949758.0
002420,세기상사,CFS,4708547859.0,4366468892.0,17963937983.0,20550680021.0,24526360988.0,25782660593.0,25158261199.0,24321926462.0,21817274297.0,24667845757.0,-782510052.0,-1042676365.0,-1210607958.0,-1665501742.0
002450,삼익악기,CFS,187181423356.0,185274119456.0,187036790967.0,124256579687.0,233948080661.0,252829655722.0,279983159331.0,272153151245.0,169673447852.0,172014426423.0,3801087113.0,5100538850.0,21019179670.0,3245889906.0
002460,HS화성,CFS,409051014285.0,518244492344.0,290577894290.0,367206782256.0,325715769340.0,450537649623.0,411966994274.0,382940741210.0,562776200809.0,461626641953.0,46746992800.0,23910491152.0,32840623813.0,8964740738.0
002600,조흥,CFS,256641351437.0,232805858312.0,281314661113.0,217999588245.0,285635721225.0,251571451127.0,150621867098.0,147550831370.0,360367969193.0,306750899265.0,13950252501.0,21391586432.0,6769132709.0,12384768812.0
002620,제일파마홀딩스,CFS,366863821965.0,409560549090.0,319743892956.0,377990965280.0,400327616147.0,453036058158.0,460630799502.0,437396879539.0,503186980822.0,575855871093.0,32135781398.0,-15459623094.0,21719999336.0,-34043769132.0
002630,오리엔트바이오,CFS,45692181314.0,47414825027.0,3989816864.0,4210715028.0,12641248875.0,12935042105.0,67732680634.0,71846796584.0,23213764749.0,23072428141.0,-3872553730.0,-2493328494.0,-4102146462.0,-9085568896.0
002690,동일제강,CFS,125381417479.0,106555939754.0,19320600721.0,15301434738.0,21438145321.0,18144701982.0,161549559509.0,153656469741.0,116146247746.0,116226135388.0,-738399579.0,-3875935539.0,7109322039.0,-579077103.0
002700,신일전자,CFS,107553216212.0,80901351685.0,67165336597.0,41905285455.0,69823643934.0,45686024818.0,84295655633.0,80640138413.0,146351093658.0,135306511804.0,4685161997.0,3208238455.0,3858160676.0,3085836833.0
002710,TCC스틸,CFS,228330764276.0,226678497778.0,207285916514.0,271028505600.0,320410082137.0,314934973362.0,252018328973.0,259015651210.0,459673106058.0,445516359951.0,-6995227613.0,9440875579.0,-1835803337.0,11159903009.0
002720,국제약품,CFS,72453086991.0,56973814608.0,61094863380.0,28547062654.0,84796964685.0,75999396198.0,95322499543.0,89548177376.0,132160043116.0,114827802033.0,7727303669.0,5758584827.0,6440482419.0,4508914770.0
002760,보락,CFS,28122713866.0,27854068612.0,7010382478.0,5931247709.0,10773150012.0,12631226025.0,48594359925.0,46650925460.0,38714308102.0,35823443688.0,2180124662.0,1319464770.0,2309100427.0,1385955258.0
002780,진흥기업,CFS,418307755562.0,454615373444.0,161977730970.0,198984551275.0,253435214683.0,275318465980.0,266758256742.0,268266216957.0,389421053554.0,526138986531.0,3691145065.0,-12017882886.0,-1554124442.0,-8518073817.0
002785,진흥기업우B,,,,,,,,,,,,,,,
002787,진흥기업2우B,,,,,,,,,,,,,,,
002790,아모레퍼시픽홀딩스,CFS,2688314898896.0,2583268440605.0,993463348117.0,1138099827158.0,1385729079267.0,1548821316419.0,7150114555021.0,6991700107789.0,3367960966027.0,3080525019699.0,313240184166.0,170248655528.0,274050193731.0,686669561423.0
