종목코드,종목명,재무제표종류,유동자산_2023,유동자산_2022,유동부채_2023,유동부채_2022,부채총계_2023,부채총계_2022,자본총계_2023,자본총계_2022,매출액_2023,매출액_2022,영업이익_2023,영업이익_2022,당기순이익_2023,당기순이익_2022
011930,신성이엔지,CFS,258486007558.0,250730389825.0,249187414094.0,256892817231.0,345149056054.0,366385474629.0,242598485190.0,211169770649.0,576519652360.0,664143679914.0,7357387392.0,21021027961.0,15258873765.0,34271583029.0
012030,DB,CFS,315718515091.0,114707456228.0,436432732565.0,110484852478.0,484173981399.0,129333891166.0,395210860548.0,284983493606.0,458583862804.0,401345502158.0,37022768314.0,23608623380.0,20304876781.0,5713047702.0
0120G0,삼양바이오팜,,,,,,,,,,,,,,,
012160,영흥,CFS,262428629346.0,273435838538.0,250149721865.0,258920495495.0,314231665850.0,337528199498.0,229871161283.0,198156295843.0,500010556155.0,527368738331.0,1252474881.0,4226983642.0,-8496706680.0,-2856624481.0
012170,아센디오,CFS,18384895502.0,48796748867.0,22072971496.0,21086467111.0,22163675992.0,40888846326.0,26370953662.0,32269679091.0,6883461279.0,12543892128.0,-10352386041.0,-7886271061.0,-25921087032.0,-16916858189.0
012200,계양전기,CFS,152913592307.0,154643823757.0,107476287599.0,131941547098.0,111667023320.0,169633025975.0,120389108928.0,127921529428.0,381634129995.0,365075103182.0,-3894777764.0,-10631134052.0,-1264724490.0,-24539071245.0
012205,계양전기우,,,,,,,,,,,,,,,
012280,영화금속,CFS,113167877781.0,113565734719.0,106496582823.0,118508610032.0,142474702201.0,158037883342.0,67527956250.0,62701053016.0,292311699831.0,284850842623.0,9395601425.0,-1121315071.0,7535978187.0,469416270.0
012320,경동인베스트,CFS,208262735701.0,238353577485.0,69571031711.0,65544892616.0,141328888628.0,136105199735.0,465586357833.0,450708397884.0,312540940712.0,275539561544.0,21204924146.0,14709420695.0,20189917321.0,9356775877.0
012330,현대모비스,CFS,25565154000000.0,25659721000000.0,12052826000000.0,11476170000000.0,17930546000000.0,17599066000000.0,40655299000000.0,37807632000000.0,59254361000000.0,51906293000000.0,2295284000000.0,2026531000000.0,3423309000000.0,2487244000000.0
012450,한화에어로스페이스,CFS,9192041562885.0,8507711423519.0,12076597878814.0,8222937467473.0,14858674607799.0,11233518424948.0,4684225317909.0,3918309618351.0,9359005981309.0,7060393209984.0,691114682400.0,400345423224.0,976918345793.0,146554019200.0
012510,더존비즈온,CFS,125628815212.0,143916992480.0,415452939217.0,137740832182.0,437989023463.0,394392969092.0,445338536212.0,438499756772.0,353562627173.0,304302941269.0,69070239677.0,45533613298.0,34328701391.0,23076078685.0
012610,경인양행,CFS,262302066636.0,263604207552.0,234716376014.0,214042008855.0,287262667581.0,282098495707.0,251693304847.0,266154503356.0,345408240080.0,402637341238.0,-2247161467.0,28060459106.0,-9742504993.0,17240723264.0
012630,HDC,CFS,6590724166780.0,6762367303826.0,4179885119650.0,4356654859253.0,6606454288686.0,6759502438861.0,5014408829571.0,4832838799122.0,5908284632279.0,5044944531629.0,312643257338.0,158535478442.0,212938887004.0,36958373233.0
012690,모나리자,CFS,47559248170.0,37112904348.0,14218401932.0,17942328556.0,15760804382.0,20179158794.0,81284581098.0,77615217380.0,129760048314.0,120870094114.0,6485825685.0,2895379738.0,9144075225.0,2335281333.0
0126Z0,삼성에피스홀딩스,,,,,,,,,,,,,,,
012750,에스원,CFS,1096505825046.0,950422185740.0,469223945057.0,444737224516.0,581598589518.0,552669332935.0,1597906768659.0,1522989262567.0,2620810541515.0,2467960276573.0,212609320684.0,204138904290.0,189480545869.0,151030832821.0
012800,대창,CFS,455210728000.0,526440439454.0,415691175283.0,401660729113.0,509268660458.0,563437643167.0,250263991946.0,276716175313.0,1323045955936.0,1441272496006.0,-9266044241.0,9088699355.0,-25089630031.0,3655650416.0
013000,세우글로벌,CFS,47688310230.0,44255370613.0,6025600582.0,4010331521.0,6056708886.0,4030128778.0,48451992720.0,45858591763.0,36127556606.0,28065827220.0,2368614961.0,1558551419.0,2554578917.0,1522190823.0
013360,일성건설,CFS,212923747559.0,219850373057.0,220994215446.0,215195990150.0,284266784850.0,292815448269.0,125046647659.0,120486549061.0,607714578447.0,462601614581.0,7265982402.0,2722459268.0,4080701894.0,7417819938.0
013520,화승코퍼레이션,CFS,627452509743.0,627474797470.0,767539361882.0,806733242379.0,884030134462.0,926620108676.0,270513263949.0,250597989684.0,273585305760.0,115516620925.0,78207488155.0,43168338185.0,33208351746.0,15658333919.0
013570,디와이,CFS,590153626146.0,537055426753.0,345445189245.0,319588490731.0,399687967327.0,356698974017.0,530556785303.0,504384058940.0,1191171302146.0,1094816896212.0,43299144216.0,32920856088.0,35412223741.0,7650979674.0
013580,계룡건설,CFS,1838954013373.0,1703568860436.0,1400845573045.0,1342285677004.0,1868729174216.0,1757274727927.0,858163461806.0,802753933081.0,2977005044488.0,2949680250000.0,100697392316.0,132836469827.0,51924199347.0,60339311955.0
013700,까뮤이앤씨,CFS,164929361341.0,72079767443.0,123775070069.0,88669890181.0,168253109752.0,116341805653.0,87295246560.0,79147588250.0,278827953382.0,195140487261.0,6651260920.0,-15897800139.0,2607626820.0,-15888096472.0
013870,지엠비코리아,CFS,315557862691.0,294436675311.0,265986353507.0,248081704876.0,309489580051.0,282988578972.0,269566488961.0,267831024004.0,690905792852.0,610506109979.0,20566629966.0,11123016383.0,10813294723.0,12089848967.0
013890,지누스,CFS,602440549016.0,685770417986.0,330478136405.0,391306390941.0,415635288230.0,488663623143.0,625763571220.0,626157267727.0,952282926124.0,1159605660284.0,18342039200.0,65560502229.0,5297181824.0,29372131142.0
014130,한익스프레스,CFS,126642802404.0,143504295660.0,217075636066.0,176636027467.0,342926253267.0,302592347580.0,84604264757.0,105354618725.0,668410640663.0,858131760908.0,8724985201.0,19863296336.0,-15603643118.0,8543466802.0
014160,대영포장,CFS,77246378585.0,100263704907.0,35681998520.0,69518889154.0,46600849594.0,80340610405.0,174536929197.0,167016272894.0,283462475670.0,302554046399.0,11078018260.0,11909475247.0,7925125110.0,12852541546.0
014280,금강공업,CFS,455179398404.0,443511158509.0,529800865935.0,523650509725.0,652973754367.0,646587484981.0,477493955104.0,448214310434.0,856892700510.0,728931700430.0,66582089210.0,34368944960.0,44788076295.0,53379796909.0
014285,금강공업우,,,,,,,,,,,,,,,
014440,영보화학,CFS,78988956061.0,75676481194.0,15126566142.0,21644258116.0,15171620649.0,22013068492.0,163864004675.0,158436328623.0,90279029906.0,82988929798.0,6950540599.0,4973486413.0,5960794948.0,6689328943.0
014530,극동유화,CFS,205772521224.0,169686700343.0,158022894664.0,127554547499.0,216137142605.0,147759136082.0,213878094020.0,205316910692.0,1157998807210.0,1242475835454.0,27841803020.0,30590826516.0,15093999527.0,20430242683.0
014580,태경비케이,CFS,148954977261.0,146184796631.0,63891219664.0,75674736765.0,85138588296.0,96292879506.0,292902443113.0,264947299130.0,294162114095.0,345051212031.0,40076503357.0,31945997236.0,34255565024.0,28816693926.0
014680,한솔케미칼,CFS,367414633780.0,386120253270.0,247816973238.0,153669789765.0,409492209835.0,400814014226.0,941487453306.0,852496588410.0,771654641559.0,885470791861.0,124144351473.0,185990108464.0,108690123238.0,166977755320.0
014710,사조씨푸드,CFS,63068295928.0,99491937054.0,93547330669.0,97974738285.0,102175105518.0,111544268866.0,217962944164.0,239156185753.0,176023865603.0,201116169891.0,-34849471003.0,13584493320.0,-23096469897.0,8295233468.0
014790,HL D&I,CFS,872270376607.0,766565951434.0,834268033045.0,679492692355.0,1268702893325.0,1240232282310.0,455597816346.0,427189513189.0,1571977582483.0,1472088271680.0,50663745426.0,52621392074.0,30678156227.0,25099610222.0
014820,동원시스템즈,CFS,557764506819.0,550242849405.0,558912743064.0,420866461449.0,761806993435.0,722040384353.0,774050786167.0,729629597917.0,1276650646414.0,1436999451562.0,80851256459.0,91839427774.0,64350437874.0,72334600495.0
014825,동원시스템즈우,,,,,,,,,,,,,,,
014830,유니드,CFS,570048574295.0,848804647592.0,307904165833.0,542047732288.0,356024268041.0,587712511772.0,903111516380.0,901552165745.0,1133715006136.0,1404902461611.0,32068843108.0,147870643696.0,16264874026.0,126750418660.0
014910,성문전자,CFS,27687352490.0,38264060991.0,21959095342.0,23919722900.0,24201250428.0,25167616319.0,36711469969.0,32073699343.0,45063801937.0,49973898725.0,513645939.0,2467546877.0,-1626600141.0,2083804416.0
014915,성문전자우,,,,,,,,,,,,,,,
014990,인디에프,CFS,48514698051.0,54812308324.0,64664753405.0,72805809780.0,75965445981.0,81801083054.0,39623137112.0,37944084318.0,126499790341.0,135333062918.0,-2698436493.0,-13021781567.0,-1654134615.0,-10174562877.0
015020,이스타코,CFS,18875569533.0,19768810730.0,33616114922.0,31094510237.0,37121852831.0,34487215492.0,42382566776.0,45304145559.0,13270580140.0,7626732046.0,-1661140792.0,-3170883298.0,-2921578783.0,-5021732071.0
015230,대창단조,CFS,221515052129.0,230719006603.0,37308575376.0,61283024353.0,62213191685.0,95831169725.0,272538657429.0,242397320483.0,372122590244.0,421497657834.0,46442960961.0,49857119260.0,33910342318.0,40053758985.0
015260,에이엔피,CFS,38092306885.0,47611035041.0,57362551131.0,57564189592.0,62786246737.0,76747049774.0,32249152578.0,30052140226.0,140906023255.0,107458778217.0,-1824839750.0,-10679035041.0,-10024836016.0,-30357952707.0
015360,INVENI,CFS,490272111000.0,600113682000.0,533767322000.0,670344420000.0,855030228000.0,971855140000.0,503009253000.0,519538661000.0,1430505844000.0,1470167011000.0,57486508000.0,1459528000.0,34053372000.0,-2469725000.0
015590,DKME,CFS,141158237723.0,130896715204.0,82519903294.0,79957946686.0,93839584970.0,82860308311.0,126275057117.0,109826948997.0,137250775712.0,105673907331.0,12883589883.0,12936915150.0,12751211026.0,11278003463.0
015760,한국전력,CFS,29536215000000.0,29750545000000.0,61248421000000.0,44518577000000.0,202450215000000.0,192804738000000.0,37264750000000.0,42000256000000.0,88219461000000.0,71257863000000.0,-4541648000000.0,-32655153000000.0,-4716144000000.0,-24429108000000.0
015860,일진홀딩스,CFS,980720397638.0,891510804843.0,505448276484.0,463109692059.0,724215860718.0,678227620427.0,940563473807.0,907886898757.0,1471896022592.0,1433888289336.0,57518695514.0,44921597875.0,47891954977.0,28691536536.0
015890,태경산업,CFS,276002521199.0,273420877779.0,161217412472.0,180874995740.0,185598432442.0,204202010453.0,450039500015.0,420836852104.0,656027303168.0,733384357738.0,44128087572.0,54916688892.0,36170789418.0,37464888628.0
016090,대현,CFS,152523206332.0,160793659166.0,45953364729.0,50808069220.0,48980004855.0,54998741748.0,260357529064.0,242651078659.0,295303511096.0,319305279593.0,21331953277.0,30195181973.0,23272375340.0,25431134878.0
016360,삼성증권,CFS,,,,,49885200114300.0,47652352674387.0,6622709394534.0,6195908342795.0,,,,,547405708396.0,422405108435.0
016380,KG스틸,CFS,1193243551020.0,1016802407111.0,626542463507.0,648409557265.0,1304937566020.0,1361342496584.0,1890576488340.0,1690164830079.0,3429848200193.0,3819689027832.0,280410835368.0,340351530549.0,235222297338.0,534763543114.0
016450,한세예스24홀딩스,CFS,1028481312223.0,1110802442650.0,1045252816478.0,1055290548647.0,1188689216686.0,1205446231945.0,963656730166.0,831517509175.0,2780751628151.0,3322113533739.0,189745000099.0,192868855902.0,111443389308.0,49481514456.0
016580,환인제약,CFS,212101332439.0,197421514501.0,40027750609.0,31750479508.0,43019152692.0,35446435977.0,358207480590.0,333928125494.0,230393578986.0,198934734394.0,30170287865.0,29810419721.0,29774322169.0,23733586732.0
016590,신대양제지,CFS,330899042817.0,330075836941.0,123366100872.0,157468802943.0,189456582350.0,227229978192.0,686755610418.0,657299911642.0,645359891647.0,676402223828.0,58513877508.0,50861766330.0,51251648060.0,51281300998.0
016610,DB증권,CFS,,,,,9038074593682.0,8710072105027.0,1173885264629.0,1047298189421.0,1206986042160.0,1223166577309.0,,,12526271139.0,10770184612.0
016710,대성홀딩스,CFS,516254204501.0,521682900507.0,527812793456.0,496194551524.0,686948614403.0,786541938665.0,559034234876.0,604804139153.0,1216816669863.0,1253169917697.0,9963570964.0,6984420659.0,159418653042.0,4902357332.0
016740,두올,CFS,313208286021.0,296934612669.0,199738111650.0,213171947750.0,261501985696.0,263998120328.0,215587695865.0,198173169886.0,753135642653.0,565996038053.0,44088244906.0,13299644433.0,20831932708.0,7511336573.0
016800,퍼시스,CFS,259188806121.0,215710486345.0,62519924579.0,65902722142.0,67011502268.0,71851940711.0,530592357564.0,472952597361.0,362905625021.0,381251130841.0,35235683418.0,32658637873.0,66895995467.0,5876766413.0
016880,웅진,CFS,432073368991.0,481290449369.0,631966521029.0,728792255569.0,835453231162.0,868253314371.0,191624801173.0,226164473393.0,1018577151624.0,1049841292075.0,22359940820.0,42327369054.0,-24754798288.0,8092750248.0
017040,광명전기,CFS,118880731110.0,107721627777.0,53879897254.0,49661800189.0,56517452848.0,53307671271.0,130621136848.0,118450344003.0,161220121788.0,138239355910.0,-2273334035.0,4635070783.0,10890754211.0,5791185979.0
017180,명문제약,CFS,81436185840.0,70706927709.0,116372828055.0,110821453501.0,147794261201.0,135182358858.0,88754532448.0,95267464101.0,169567372992.0,152134940505.0,963765332.0,6433888101.0,-4874243002.0,7976055380.0
017370,우신시스템,CFS,241156735969.0,150779319919.0,267330019166.0,178058326845.0,284056762487.0,192467200303.0,96403707602.0,90048515305.0,242195761152.0,254538462220.0,12410190731.0,7972167440.0,7430685130.0,2816572951.0
017390,서울가스,CFS,1011629402471.0,1062951374975.0,446784812465.0,557406644342.0,709423037097.0,818373686144.0,1067796743185.0,1052968760901.0,1717423189672.0,1724452004293.0,-3200619585.0,3324640638.0,20527153332.0,17919220491.0
017550,수산세보틱스,CFS,146167631608.0,155944008621.0,80673846976.0,116508261814.0,87612992058.0,123182486960.0,175504537464.0,138548648213.0,226540510519.0,286296769359.0,16398431249.0,22598864801.0,16873038022.0,15749353436.0
017670,SK텔레콤,CFS,6585602000000.0,7219196000000.0,6993980000000.0,8046541000000.0,17890828000000.0,19153066000000.0,12228399000000.0,12155196000000.0,17608511000000.0,17304973000000.0,1753204000000.0,1612070000000.0,1145937000000.0,947831000000.0
017800,현대엘리베이터,CFS,1345816746000.0,1096309421000.0,1333818957000.0,1222898678000.0,2163866654000.0,1847719039000.0,1371566725000.0,1166752024000.0,2602099212000.0,2129301101000.0,82620343000.0,43016097000.0,309851270000.0,78232444000.0
017810,풀무원,CFS,730136230683.0,752345560481.0,977800752144.0,892669610735.0,1650244942362.0,1502570984984.0,506544641028.0,546646770252.0,2993468191302.0,2838303860365.0,61981274528.0,26331500743.0,13357627680.0,-36967492015.0
017860,DS단석,CFS,351804566271.0,303351742913.0,340137477914.0,317923054910.0,437728925747.0,425843741880.0,281175210888.0,139743427609.0,1070440042557.0,1133719963759.0,76240446307.0,73985310875.0,39161852822.0,27181948575.0
017900,광전자,CFS,126015835164.0,124433720602.0,16582702684.0,16592154606.0,19655544304.0,20234706018.0,231524927819.0,227620600680.0,125705279635.0,152201072028.0,-4405094540.0,5837058369.0,-1063414462.0,13137606608.0
017940,E1,CFS,1953815462310.0,1930286688911.0,2138857009424.0,1711123011938.0,2899257176259.0,2829299481251.0,1698150469926.0,1510355704256.0,7827737066529.0,7990767897663.0,93175065859.0,278730692433.0,214389244510.0,141465519787.0
017960,한국카본,CFS,398231471694.0,289163544215.0,297365080481.0,156336842968.0,337774036158.0,181165801047.0,454654105515.0,404167834363.0,594417384371.0,369270866021.0,16465724514.0,24798059067.0,-13449428136.0,20260871261.0
018250,애경산업,CFS,268472581367.0,275603610012.0,90410809063.0,116975836193.0,94745876572.0,123665920018.0,387626718902.0,358973695336.0,668866951127.0,610410753107.0,61937813983.0,39038794156.0,48604611481.0,16682112352.0
018260,삼성에스디에스,CFS,8160300292307.0,8005764371670.0,2391861435547.0,2493322920021.0,3345453419084.0,3485454954575.0,8975571141939.0,8466969934914.0,13276844204872.0,17234749537662.0,808230946594.0,916074023314.0,701325761022.0,1130012585621.0
018470,조일알미늄,CFS,240564258804.0,215659159961.0,159298607601.0,164284251035.0,199513686428.0,180767713986.0,191384682213.0,186912876356.0,465783855340.0,562385283324.0,8472865264.0,15831171036.0,-134306200.0,17828879642.0
018500,동원모빌리티,CFS,185219830046.0,154084068667.0,303611966575.0,295469088481.0,398156987777.0,395436339499.0,89710533157.0,61434250780.0,538640239424.0,387368679807.0,35573266789.0,11747797604.0,18168066939.0,22660092845.0
018670,SK가스,CFS,2485113138789.0,2581339370870.0,1460923784096.0,1742517071826.0,3493505643672.0,3490881745324.0,2588305767501.0,2340895146247.0,6992257390856.0,8066169118262.0,303595468730.0,390470990382.0,316290608462.0,257077747972.0
018880,한온시스템,CFS,3696903747606.0,4194764703068.0,3576141197593.0,4021078315367.0,6735917853522.0,6728917210972.0,2508486580608.0,2369866116572.0,9559328248400.0,8627727574148.0,277278601609.0,256590023453.0,58886775463.0,26742650440.0
019170,신풍제약,CFS,198935275596.0,196541780854.0,76384880652.0,27167237503.0,79301495101.0,30777770605.0,270782144698.0,330758287691.0,200228582505.0,209287627763.0,-47392405096.0,-34018686326.0,-57272531694.0,-35308829351.0
019175,신풍제약우,,,,,,,,,,,,,,,
019180,티에이치엔,CFS,202306023248.0,188883233062.0,211790140496.0,194765622089.0,284771236078.0,279919564485.0,118206064350.0,91434393027.0,586298306002.0,469666790784.0,43062857026.0,1128592573.0,27567226965.0,-6326755155.0
019490,엑시큐어하이트론,CFS,22342732651.0,4113497588.0,20408180527.0,2732120543.0,20490897591.0,3650178295.0,7069504894.0,3232600328.0,5504482588.0,7903386686.0,-6550533715.0,-9751994173.0,-7037459860.0,-9465573675.0
019680,대교,CFS,126528020752.0,125924567674.0,211336839429.0,176442427157.0,296001589250.0,262333648796.0,308525116150.0,404390139876.0,659740743270.0,683076343749.0,-27779172712.0,-49959384890.0,-96293719398.0,-136174498275.0
019685,대교우B,,,,,,,,,,,,,,,
020000,한섬,CFS,828922845505.0,1031083371680.0,251356436003.0,288910944267.0,329926345735.0,348223076669.0,,,1528640729242.0,1542221683428.0,100482854275.0,168315660882.0,80985208567.0,120699265831.0
020120,키다리스튜디오,CFS,120636489286.0,130418120361.0,81837108449.0,75836738214.0,135643276889.0,103123818157.0,208684626600.0,274624032843.0,171042237147.0,169433774760.0,-5744856252.0,4262454699.0,-35643071568.0,-2539662103.0
020150,롯데에너지머티리얼즈,CFS,1261999605054.0,1436348000822.0,332800203153.0,176543818151.0,426413928090.0,440193361462.0,1965832679844.0,1990086440415.0,809006057001.0,729362921828.0,11805382266.0,84772900155.0,-45120189148.0,48987139840.0
020560,아시아나항공,CFS,2149808880115.0,2844322554853.0,5435521833228.0,5976436038608.0,12206400392868.0,12739695840901.0,810345388271.0,715645570898.0,7623348347364.0,6206669334674.0,619928673329.0,598763774896.0,180531807269.0,26525711603.0
020760,일진디스플,CFS,28618905706.0,34999130791.0,81208820524.0,80757113949.0,86389552370.0,88372905690.0,25500102568.0,28930664804.0,54334550611.0,124347842285.0,-7962984896.0,1052222165.0,-14921777471.0,-3263062533.0
021050,서원,CFS,86417612763.0,96417388929.0,98057236463.0,99640406979.0,123001609081.0,129996555577.0,123995659472.0,136236301764.0,233179269197.0,275679212522.0,452953609.0,173336109.0,-10159276981.0,276402475.0
021240,코웨이,CFS,1591625489084.0,1374501066423.0,1509014925614.0,1130229416371.0,2213210951932.0,2053106158533.0,2637754784464.0,2311968716798.0,3966519721923.0,3856132895084.0,731255078054.0,677378551681.0,471011104871.0,457795616474.0
021820,세원정공,CFS,371272864423.0,300912871770.0,59545521134.0,50087988802.0,92873801552.0,77647408546.0,581208055520.0,551184435761.0,159199457308.0,115215348076.0,12037913130.0,-10941609997.0,-31272001756.0,-27859580279.0
022100,포스코DX,CFS,661855691387.0,603491896789.0,421366947879.0,431131515113.0,428357838257.0,437601276125.0,461449382203.0,413992509859.0,1485875620930.0,1152680199426.0,110563784581.0,64668494002.0,92128228460.0,45850938928.0
023000,삼원강재,CFS,193498230558.0,172700064210.0,56945223537.0,58632016361.0,61223758538.0,62909269440.0,242511942264.0,230780833592.0,359058169925.0,364111085653.0,16504971399.0,16532526342.0,16609053116.0,13013317992.0
023150,MH에탄올,CFS,59884863546.0,52735464686.0,183464748787.0,190941543396.0,346161545199.0,352042676901.0,99070017318.0,95397727490.0,105484095313.0,110722401934.0,18917521622.0,21924889178.0,5214659931.0,11905846678.0
023350,한국종합기술,CFS,162580176127.0,123548693270.0,188299734174.0,157452646955.0,224519456426.0,183900047649.0,156661859109.0,148795312079.0,376919437380.0,283702516162.0,3992264949.0,5425716889.0,13341928319.0,3799291685.0
023450,동남합성,CFS,28954938925.0,28224880226.0,23180664813.0,26081722394.0,45751505694.0,42058880063.0,51817334055.0,50026346067.0,166721761463.0,193400697499.0,8062686149.0,13461074816.0,5951154602.0,10621743195.0
023530,롯데쇼핑,CFS,5563803119356.0,6179514075813.0,10903416044835.0,10622585640821.0,19808248977726.0,20668459087068.0,10836449718811.0,11035116786002.0,14555863880290.0,15476035656554.0,508404731640.0,386225594610.0,169180436381.0,-318692441033.0
023590,다우기술,CFS,415124432271.0,415082904768.0,510051969531.0,386913646586.0,47791926295211.0,44071595509884.0,5550533034939.0,5188413232629.0,9855141797134.0,9210610313082.0,639880017159.0,718687487393.0,490015745774.0,680524455388.0
023800,인지컨트롤스,CFS,220430545503.0,228677683897.0,315754010834.0,305509469084.0,428904725303.0,400688873530.0,220198636876.0,206221596799.0,634018251095.0,570020850334.0,20925835048.0,17050734417.0,13037786232.0,11707604852.0
023810,인팩,CFS,191823871709.0,187859476408.0,248495876959.0,210046621229.0,330515819641.0,273499292804.0,152353906531.0,137664892084.0,542893201476.0,512240488863.0,23520579855.0,20813756713.0,13097916100.0,6211433994.0
023960,에쓰씨엔지니어링,CFS,49108963022.0,52925045646.0,49255971321.0,54587759245.0,60269563130.0,65881041288.0,39034389682.0,40625484092.0,135981756853.0,137224812696.0,982905544.0,7770473400.0,-2364589340.0,6506743619.0
024070,WISCOM,CFS,53349133626.0,68374203571.0,11295642917.0,14870292725.0,12077939300.0,15926877005.0,110912067304.0,112576389418.0,112319254509.0,125682312649.0,-2854535881.0,744304211.0,-475564721.0,-7425221847.0
024090,디씨엠,CFS,137015487424.0,178218851906.0,31583193327.0,30402368437.0,34265289367.0,41595073602.0,243377453637.0,265361249006.0,218258669539.0,240604203356.0,9056180535.0,24501431525.0,-10302105359.0,37642494159.0
024110,기업은행,CFS,,,,,416610518000000.0,401930409000000.0,31816761000000.0,29255929000000.0,,,,,2675188000000.0,2674730000000.0
024720,콜마홀딩스,CFS,294184203556.0,343129856216.0,321677119874.0,340472867793.0,473544596344.0,418764073414.0,816191270373.0,850337979900.0,637274322590.0,649879568755.0,16871130187.0,33000195009.0,6049009666.0,13023596377.0
024890,대원화성,CFS,69420261119.0,74098320893.0,69383983089.0,62853387965.0,85537345301.0,68456840367.0,52837629884.0,62456606707.0,122178457757.0,146805183509.0,-6436352452.0,-7401035956.0,-9744851548.0,-9621844517.0
024900,디와이덕양,CFS,400452453513.0,329733949818.0,444467614592.0,403210088947.0,482586900409.0,431773772024.0,91061754835.0,88443765005.0,1875890050635.0,1542026244310.0,27728234775.0,30682700016.0,4450283400.0,11489079537.0
025000,KPX케미칼,CFS,431457307996.0,396993531388.0,158595607033.0,166545010125.0,175893522725.0,181591489347.0,646572706120.0,595186627464.0,911119635067.0,983579558669.0,58387011998.0,46513085397.0,65778114586.0,29568123484.0
025530,SJM홀딩스,CFS,225952950744.0,208120718755.0,53855593162.0,49351856418.0,64326932876.0,65018743060.0,275482584242.0,263147323893.0,202841327601.0,184223689219.0,14656304596.0,8227979769.0,19364289450.0,3830315145.0
025540,한국단자,CFS,747731087675.0,666195440073.0,394189571404.0,347120935873.0,493288440467.0,419492218914.0,931763324987.0,870284236519.0,1296939956432.0,1168134977282.0,111745138186.0,64257366734.0,72856236925.0,48629558500.0
025560,미래산업,CFS,49339522496.0,75437247350.0,22156240845.0,33854991978.0,27339221298.0,41043553919.0,76442051252.0,93365955717.0,21739463482.0,56171983500.0,-15975202007.0,8004566211.0,-31501730280.0,8023364156.0
025620,차AI헬스케어,CFS,18585789736.0,22335941315.0,8194404317.0,6418791460.0,8368375227.0,6805876091.0,39987078995.0,41581150535.0,17033838985.0,6246244503.0,-10186542687.0,-10667657649.0,-6797532438.0,-21703261168.0
025750,한솔홈데코,CFS,112957284034.0,108300636690.0,122675409508.0,118712647336.0,172328108326.0,166074493275.0,139767293045.0,153422027364.0,300003321949.0,283414199451.0,-2112327227.0,2714713037.0,-14271677809.0,-4867558243.0
025820,이구산업,CFS,202939966228.0,223408617533.0,170926228765.0,193360556650.0,187965582995.0,209999597611.0,125926034608.0,127212834534.0,433373177732.0,429618752228.0,10213327750.0,13690371011.0,656314435.0,5720773052.0
025860,남해화학,CFS,499607199686.0,618408758708.0,272183416355.0,361477738381.0,314231857276.0,380906101431.0,519316742998.0,521990318459.0,1588078324797.0,2169565870526.0,11053225204.0,62590109179.0,11926977288.0,47307535568.0
025890,한국주강,CFS,15572790290.0,19844244739.0,6099786382.0,12787091333.0,11207425095.0,18273216705.0,32979507778.0,29772005519.0,53811233052.0,54371102413.0,2418860915.0,-517656122.0,2495090209.0,1721453110.0
026890,스틱인베스트먼트,CFS,97542270185.0,74239561850.0,27892301762.0,13748659871.0,32075108163.0,21647182087.0,252782010635.0,232302156334.0,93760178861.0,60448538379.0,,,27594774707.0,15855720534.0
026940,부국철강,CFS,112140780164.0,109099706598.0,23628379242.0,27606064056.0,23636379242.0,27614064056.0,132459475439.0,126007939849.0,191434539427.0,209727335869.0,2416388602.0,5922305967.0,3624750827.0,7102655812.0
026960,동서,CFS,851964860367.0,812498508803.0,57996437367.0,67707637636.0,71145079813.0,82302460449.0,1622874727791.0,1545550258853.0,489695541569.0,556486608719.0,43752486840.0,39175078067.0,146302302445.0,169611048759.0
027410,BGF,CFS,430684911646.0,422786609370.0,129891631140.0,71497959445.0,270623116664.0,201490551514.0,1900643336457.0,1736523419389.0,443173612089.0,434997439995.0,70546076287.0,61203792653.0,69136637008.0,26176881012.0
027740,마니커,CFS,57695514000.0,67103491502.0,74177819500.0,88388630337.0,114478213382.0,125649244999.0,45895285522.0,48976891916.0,339611584985.0,320551280994.0,2214546910.0,-6965206428.0,-1770258825.0,655477141.0
027970,한국제지,CFS,385962057025.0,374470184500.0,276378536450.0,253348298255.0,298373445267.0,259472596932.0,438476377272.0,411123501614.0,712027094858.0,684782846018.0,13502308684.0,21447275961.0,-66630151891.0,13826414921.0
028050,삼성E&A,CFS,5965342032534.0,5947655470530.0,4216949491567.0,5013013164226.0,4503060317148.0,5271682815759.0,3298338295974.0,2577040406955.0,10624917993595.0,10054344625186.0,993128866188.0,702942994188.0,695607943011.0,595319035026.0
028100,동아지질,CFS,284767307429.0,252481084265.0,157129219078.0,146379277069.0,162018317271.0,150642232281.0,228916549467.0,221639122376.0,344964131490.0,266282780286.0,7693102948.0,-30570127039.0,10229915443.0,-22829833590.0
028260,삼성물산,CFS,18977560736022.0,20312841472941.0,14759071583172.0,16413402987394.0,26229919730957.0,27017371086433.0,39897109481722.0,31964121380517.0,41895681215734.0,43161653399535.0,2870173816853.0,2528524413589.0,2719106116709.0,2544956968509.0
02826K,삼성물산우B,,,,,,,,,,,,,,,
028670,팬오션,CFS,1757323000000.0,1834200000000.0,1294029000000.0,1226756000000.0,3140595000000.0,3056338000000.0,4713351000000.0,4492604000000.0,4360982000000.0,6420312000000.0,385854000000.0,789618000000.0,245041000000.0,677081000000.0
